,연도,일시,측정소,PM2.5
713,4,02-19 17:00,공주,0.08
714,4,02-19 18:00,공주,0.08
715,4,02-19 19:00,공주,0.088
716,4,02-19 20:00,공주,0.088
717,4,02-19 21:00,공주,0.1
718,4,02-19 22:00,공주,0.088
719,4,02-19 23:00,공주,0.084
720,4,02-22 00:00,공주,0.184
721,4,02-22 01:00,공주,0.17200000000000001
722,4,02-22 02:00,공주,0.17200000000000001
723,4,02-22 03:00,공주,0.152
724,4,02-22 04:00,공주,0.152
725,4,02-22 05:00,공주,0.14400000000000002
726,4,02-22 06:00,공주,0.128
727,4,02-22 07:00,공주,0.14400000000000002
728,4,02-22 08:00,공주,0.136
729,4,02-22 09:00,공주,0.124
730,4,02-22 10:00,공주,0.108
731,4,02-22 11:00,공주,0.088
732,4,02-22 12:00,공주,0.10400000000000001
733,4,02-22 13:00,공주,0.088
734,4,02-22 14:00,공주,0.076
735,4,02-22 15:00,공주,0.084
736,4,02-22 16:00,공주,0.068
737,4,02-22 17:00,공주,0.08
738,4,02-22 18:00,공주,0.076
739,4,02-22 19:00,공주,0.096
740,4,02-22 20:00,공주,0.076
741,4,02-22 21:00,공주,0.092
742,4,02-22 22:00,공주,0.10400000000000001
743,4,02-22 23:00,공주,0.092
744,4,02-23 00:00,공주,0.096
745,4,02-23 01:00,공주,0.096
746,4,02-23 02:00,공주,0.088
747,4,02-23 03:00,공주,0.08
748,4,02-23 04:00,공주,0.084
749,4,02-23 05:00,공주,0.092
750,4,02-23 06:00,공주,0.116
751,4,02-23 07:00,공주,0.088
752,4,02-23 08:00,공주,0.108
753,4,02-23 09:00,공주,0.07200000000000001
754,4,02-23 10:00,공주,0.092
755,4,02-23 11:00,공주,0.076
756,4,02-23 12:00,공주,0.084
757,4,02-23 13:00,공주,0.07200000000000001
758,4,02-23 14:00,공주,0.076
759,4,02-23 15:00,공주,0.056
760,4,02-23 16:00,공주,0.064
761,4,02-23 17:00,공주,0.084
762,4,02-23 18:00,공주,0.07200000000000001
763,4,02-23 19:00,공주,0.07200000000000001
764,4,02-23 20:00,공주,0.08
765,4,02-23 21:00,공주,0.084
766,4,02-23 22:00,공주,0.12
767,4,02-23 23:00,공주,0.092
768,4,02-24 00:00,공주,0.088
769,4,02-24 01:00,공주,0.092
770,4,02-24 02:00,공주,0.092
771,4,02-24 03:00,공주,0.088
772,4,02-24 04:00,공주,0.092
773,4,02-24 05:00,공주,0.1
774,4,02-24 06:00,공주,0.084
775,4,02-24 07:00,공주,0.088
776,4,02-24 08:00,공주,0.10400000000000001
777,4,02-24 09:00,공주,0.096
778,4,02-24 10:00,공주,0.084
779,4,02-24 11:00,공주,0.07200000000000001
780,4,02-24 12:00,공주,0.07200000000000001
781,4,02-24 13:00,공주,0.068
782,4,02-24 14:00,공주,0.076
783,4,02-24 15:00,공주,0.076
784,4,02-24 16:00,공주,0.076
785,4,02-24 17:00,공주,0.076
786,4,02-24 18:00,공주,0.08
787,4,02-24 19:00,공주,0.08
788,4,02-24 20:00,공주,0.088
789,4,02-24 21:00,공주,0.092
790,4,02-24 22:00,공주,0.08
791,4,02-24 23:00,공주,0.088
792,4,02-27 00:00,공주,0.308
793,4,02-27 01:00,공주,0.304
794,4,02-27 02:00,공주,0.296
795,4,02-27 03:00,공주,0.276
796,4,02-27 04:00,공주,0.272
797,4,02-27 05:00,공주,0.256
798,4,02-27 06:00,공주,0.248
799,4,02-27 07:00,공주,0.268
800,4,02-27 08:00,공주,0.28
801,4,02-27 09:00,공주,0.248
802,4,02-27 10:00,공주,0.244
803,4,02-27 11:00,공주,0.224
804,4,02-27 12:00,공주,0.264
805,4,02-27 13:00,공주,0.164
806,4,02-27 14:00,공주,0.116
807,4,02-27 15:00,공주,0.152
808,4,02-27 16:00,공주,0.164
809,4,02-27 17:00,공주,0.14400000000000002
810,4,02-27 18:00,공주,0.164
811,4,02-27 19:00,공주,0.176
812,4,02-27 20:00,공주,0.168
813,4,02-27 21:00,공주,0.20400000000000001
814,4,02-27 22:00,공주,0.192
815,4,02-27 23:00,공주,0.20400000000000001
816,4,02-28 00:00,공주,0.2
817,4,02-28 01:00,공주,0.2
818,4,02-28 02:00,공주,0.192
819,4,02-28 03:00,공주,0.2
820,4,02-28 04:00,공주,0.156
821,4,02-28 05:00,공주,0.2
822,4,02-28 06:00,공주,0.20800000000000002
823,4,02-28 07:00,공주,0.18
824,4,02-28 08:00,공주,0.164
825,4,02-28 09:00,공주,0.184
826,4,02-28 10:00,공주,0.184
827,4,02-28 11:00,공주,0.132
828,4,02-28 12:00,공주,0.156
829,4,02-28 13:00,공주,0.12
830,4,02-28 14:00,공주,0.112
831,4,02-28 15:00,공주,0.076
832,4,02-28 16:00,공주,0.084
833,4,02-28 17:00,공주,0.124
834,4,02-28 18:00,공주,0.10400000000000001
835,4,02-28 19:00,공주,0.1
836,4,02-28 20:00,공주,0.112
837,4,02-28 21:00,공주,0.108
838,4,02-28 22:00,공주,0.132
839,4,02-28 23:00,공주,0.116
840,4,03-01 00:00,공주,0.112
841,4,03-01 01:00,공주,0.108
842,4,03-01 02:00,공주,0.12
843,4,03-01 03:00,공주,0.10400000000000001
844,4,03-01 04:00,공주,0.10400000000000001
845,4,03-01 05:00,공주,0.10400000000000001
846,4,03-01 06:00,공주,0.10400000000000001
847,4,03-01 07:00,공주,0.108
848,4,03-01 08:00,공주,0.132
849,4,03-01 09:00,공주,0.112
850,4,03-01 10:00,공주,0.108
851,4,03-01 11:00,공주,0.084
852,4,03-01 12:00,공주,0.08
853,4,03-01 13:00,공주,0.076
854,4,03-01 14:00,공주,0.08
855,4,03-01 15:00,공주,0.084
856,4,03-01 16:00,공주,0.088
857,4,03-01 17:00,공주,0.084
858,4,03-01 18:00,공주,0.088
859,4,03-01 19:00,공주,0.088
860,4,03-01 20:00,공주,0.096
861,4,03-01 21:00,공주,0.108
862,4,03-01 22:00,공주,0.092
863,4,03-01 23:00,공주,0.096
864,4,03-04 00:00,공주,0.14
865,4,03-04 01:00,공주,0.14
866,4,03-04 02:00,공주,0.14
867,4,03-04 03:00,공주,0.124
868,4,03-04 04:00,공주,0.128
869,4,03-04 05:00,공주,0.124
870,4,03-04 06:00,공주,0.12
871,4,03-04 07:00,공주,0.136
872,4,03-04 08:00,공주,0.128
873,4,03-04 09:00,공주,0.132
874,4,03-04 10:00,공주,0.108
875,4,03-04 11:00,공주,0.1
876,4,03-04 12:00,공주,0.108
877,4,03-04 13:00,공주,0.096
878,4,03-04 14:00,공주,0.08
879,4,03-04 15:00,공주,0.088
880,4,03-04 16:00,공주,0.076
881,4,03-04 17:00,공주,0.088
882,4,03-04 18:00,공주,0.088
883,4,03-04 19:00,공주,0.1
884,4,03-04 20:00,공주,0.096
885,4,03-04 21:00,공주,0.108
886,4,03-04 22:00,공주,0.112
887,4,03-04 23:00,공주,0.112
888,4,03-05 00:00,공주,0.108
889,4,03-05 01:00,공주,0.112
890,4,03-05 02:00,공주,0.108
891,4,03-05 03:00,공주,0.1
892,4,03-05 04:00,공주,0.092
893,4,03-05 05:00,공주,0.1
894,4,03-05 06:00,공주,0.132
895,4,03-05 07:00,공주,0.1
896,4,03-05 08:00,공주,0.10400000000000001
897,4,03-05 09:00,공주,0.084
898,4,03-05 10:00,공주,0.10400000000000001
899,4,03-05 11:00,공주,0.08
900,4,03-05 12:00,공주,0.088
901,4,03-05 13:00,공주,0.068
902,4,03-05 14:00,공주,0.08
903,4,03-05 15:00,공주,0.064
904,4,03-05 16:00,공주,0.068
905,4,03-05 17:00,공주,0.084
906,4,03-05 18:00,공주,0.084
907,4,03-05 19:00,공주,0.088
908,4,03-05 20:00,공주,0.088
909,4,03-05 21:00,공주,0.1
910,4,03-05 22:00,공주,0.132
911,4,03-05 23:00,공주,0.1
912,4,03-06 00:00,공주,0.096
913,4,03-06 01:00,공주,0.096
914,4,03-06 02:00,공주,0.1
915,4,03-06 03:00,공주,0.092
916,4,03-06 04:00,공주,0.092
917,4,03-06 05:00,공주,0.112
918,4,03-06 06:00,공주,0.092
919,4,03-06 07:00,공주,0.096
920,4,03-06 08:00,공주,0.116
921,4,03-06 09:00,공주,0.108
922,4,03-06 10:00,공주,0.088
923,4,03-06 11:00,공주,0.08
924,4,03-06 12:00,공주,0.076
925,4,03-06 13:00,공주,0.076
926,4,03-06 14:00,공주,0.08
927,4,03-06 15:00,공주,0.07200000000000001
928,4,03-06 16:00,공주,0.084
929,4,03-06 17:00,공주,0.084
930,4,03-06 18:00,공주,0.084
931,4,03-06 19:00,공주,0.088
932,4,03-06 20:00,공주,0.096
933,4,03-06 21:00,공주,0.1
934,4,03-06 22:00,공주,0.088
935,4,03-06 23:00,공주,0.092
936,4,03-09 00:00,공주,0.064
937,4,03-09 01:00,공주,0.068
938,4,03-09 02:00,공주,0.068
939,4,03-09 03:00,공주,0.064
940,4,03-09 04:00,공주,0.064
941,4,03-09 05:00,공주,0.06
942,4,03-09 06:00,공주,0.064
943,4,03-09 07:00,공주,0.076
944,4,03-09 08:00,공주,0.076
945,4,03-09 09:00,공주,0.084
946,4,03-09 10:00,공주,0.07200000000000001
947,4,03-09 11:00,공주,0.068
948,4,03-09 12:00,공주,0.076
949,4,03-09 13:00,공주,0.06
950,4,03-09 14:00,공주,0.064
951,4,03-09 15:00,공주,0.06
952,4,03-09 16:00,공주,0.056
953,4,03-09 17:00,공주,0.064
954,4,03-09 18:00,공주,0.08
955,4,03-09 19:00,공주,0.07200000000000001
956,4,03-09 20:00,공주,0.076
957,4,03-09 21:00,공주,0.076
958,4,03-09 22:00,공주,0.076
959,4,03-09 23:00,공주,0.084
960,4,03-10 00:00,공주,0.08
961,4,03-10 01:00,공주,0.084
962,4,03-10 02:00,공주,0.08
963,4,03-10 03:00,공주,0.084
964,4,03-10 04:00,공주,0.08
965,4,03-10 05:00,공주,0.068
966,4,03-10 06:00,공주,0.084
967,4,03-10 07:00,공주,0.088
968,4,03-10 08:00,공주,0.084
969,4,03-10 09:00,공주,0.088
970,4,03-10 10:00,공주,0.088
971,4,03-10 11:00,공주,0.08
972,4,03-10 12:00,공주,0.08
973,4,03-10 13:00,공주,0.064
974,4,03-10 14:00,공주,0.07200000000000001
975,4,03-10 15:00,공주,0.06
976,4,03-10 16:00,공주,0.06
977,4,03-10 17:00,공주,0.068
978,4,03-10 18:00,공주,0.08
979,4,03-10 19:00,공주,0.08
980,4,03-10 20:00,공주,0.084
981,4,03-10 21:00,공주,0.092
982,4,03-10 22:00,공주,0.108
983,4,03-10 23:00,공주,0.084
984,4,03-11 00:00,공주,0.088
985,4,03-11 01:00,공주,0.092
986,4,03-11 02:00,공주,0.092
987,4,03-11 03:00,공주,0.084
988,4,03-11 04:00,공주,0.088
989,4,03-11 05:00,공주,0.092
990,4,03-11 06:00,공주,0.092
991,4,03-11 07:00,공주,0.092
992,4,03-11 08:00,공주,0.108
993,4,03-11 09:00,공주,0.10400000000000001
994,4,03-11 10:00,공주,0.084
995,4,03-11 11:00,공주,0.08
996,4,03-11 12:00,공주,0.076
997,4,03-11 13:00,공주,0.064
998,4,03-11 14:00,공주,0.07200000000000001
999,4,03-11 15:00,공주,0.07200000000000001
1000,4,03-11 16:00,공주,0.076
1001,4,03-11 17:00,공주,0.076
1002,4,03-11 18:00,공주,0.08
1003,4,03-11 19:00,공주,0.088
1004,4,03-11 20:00,공주,0.088
1005,4,03-11 21:00,공주,0.092
1006,4,03-11 22:00,공주,0.084
1007,4,03-11 23:00,공주,0.088
1008,4,03-14 00:00,공주,0.23600000000000002
1009,4,03-14 01:00,공주,0.228
1010,4,03-14 02:00,공주,0.224
1011,4,03-14 03:00,공주,0.20800000000000002
1012,4,03-14 04:00,공주,0.196
1013,4,03-14 05:00,공주,0.188
1014,4,03-14 06:00,공주,0.176
1015,4,03-14 07:00,공주,0.2
1016,4,03-14 08:00,공주,0.2
1017,4,03-14 09:00,공주,0.192
1018,4,03-14 10:00,공주,0.18
1019,4,03-14 11:00,공주,0.156
1020,4,03-14 12:00,공주,0.184
1021,4,03-14 13:00,공주,0.116
1022,4,03-14 14:00,공주,0.1
1023,4,03-14 15:00,공주,0.12
1024,4,03-14 16:00,공주,0.124
1025,4,03-14 17:00,공주,0.12
1026,4,03-14 18:00,공주,0.136
1027,4,03-14 19:00,공주,0.148
1028,4,03-14 20:00,공주,0.14
1029,4,03-14 21:00,공주,0.156
1030,4,03-14 22:00,공주,0.152
1031,4,03-14 23:00,공주,0.156
1032,4,03-15 00:00,공주,0.156
1033,4,03-15 01:00,공주,0.156
1034,4,03-15 02:00,공주,0.14400000000000002
1035,4,03-15 03:00,공주,0.124
1036,4,03-15 04:00,공주,0.112
1037,4,03-15 05:00,공주,0.12
1038,4,03-15 06:00,공주,0.148
1039,4,03-15 07:00,공주,0.132
1040,4,03-15 08:00,공주,0.132
1041,4,03-15 09:00,공주,0.112
1042,4,03-15 10:00,공주,0.128
1043,4,03-15 11:00,공주,0.12
1044,4,03-15 12:00,공주,0.112
1045,4,03-15 13:00,공주,0.08
1046,4,03-15 14:00,공주,0.092
1047,4,03-15 15:00,공주,0.07200000000000001
1048,4,03-15 16:00,공주,0.07200000000000001
1049,4,03-15 17:00,공주,0.108
1050,4,03-15 18:00,공주,0.096
1051,4,03-15 19:00,공주,0.092
1052,4,03-15 20:00,공주,0.10400000000000001
1053,4,03-15 21:00,공주,0.10400000000000001
1054,4,03-15 22:00,공주,0.124
1055,4,03-15 23:00,공주,0.10400000000000001
1056,4,03-16 00:00,공주,0.096
1057,4,03-16 01:00,공주,0.096
1058,4,03-16 02:00,공주,0.092
1059,4,03-16 03:00,공주,0.092
1060,4,03-16 04:00,공주,0.088
1061,4,03-16 05:00,공주,0.096
1062,4,03-16 06:00,공주,0.088
1063,4,03-16 07:00,공주,0.1
1064,4,03-16 08:00,공주,0.112
1065,4,03-16 09:00,공주,0.1
1066,4,03-16 10:00,공주,0.096
1067,4,03-16 11:00,공주,0.076
1068,4,03-16 12:00,공주,0.076
1069,4,03-16 13:00,공주,0.068
1070,4,03-16 14:00,공주,0.07200000000000001
1071,4,03-16 15:00,공주,0.076
1072,4,03-16 16:00,공주,0.08
1073,4,03-16 17:00,공주,0.08
1074,4,03-16 18:00,공주,0.084
1075,4,03-16 19:00,공주,0.088
1076,4,03-16 20:00,공주,0.088
1077,4,03-16 21:00,공주,0.088
1078,4,03-16 22:00,공주,0.08
1079,4,03-16 23:00,공주,0.084
1080,4,03-19 00:00,공주,0.10400000000000001
1081,4,03-19 01:00,공주,0.10400000000000001
1082,4,03-19 02:00,공주,0.10400000000000001
1083,4,03-19 03:00,공주,0.096
1084,4,03-19 04:00,공주,0.092
1085,4,03-19 05:00,공주,0.088
1086,4,03-19 06:00,공주,0.092
1087,4,03-19 07:00,공주,0.10400000000000001
1088,4,03-19 08:00,공주,0.092
1089,4,03-19 09:00,공주,0.10400000000000001
1090,4,03-19 10:00,공주,0.088
1091,4,03-19 11:00,공주,0.084
1092,4,03-19 12:00,공주,0.088
1093,4,03-19 13:00,공주,0.076
1094,4,03-19 14:00,공주,0.076
1095,4,03-19 15:00,공주,0.068
1096,4,03-19 16:00,공주,0.068
1097,4,03-19 17:00,공주,0.076
1098,4,03-19 18:00,공주,0.088
1099,4,03-19 19:00,공주,0.088
1100,4,03-19 20:00,공주,0.092
1101,4,03-19 21:00,공주,0.092
1102,4,03-19 22:00,공주,0.096
1103,4,03-19 23:00,공주,0.1
1104,4,03-20 00:00,공주,0.10400000000000001
1105,4,03-20 01:00,공주,0.10400000000000001
1106,4,03-20 02:00,공주,0.1
1107,4,03-20 03:00,공주,0.1
1108,4,03-20 04:00,공주,0.096
1109,4,03-20 05:00,공주,0.088
1110,4,03-20 06:00,공주,0.108
1111,4,03-20 07:00,공주,0.092
1112,4,03-20 08:00,공주,0.092
1113,4,03-20 09:00,공주,0.088
1114,4,03-20 10:00,공주,0.1
1115,4,03-20 11:00,공주,0.076
1116,4,03-20 12:00,공주,0.084
1117,4,03-20 13:00,공주,0.07200000000000001
1118,4,03-20 14:00,공주,0.076
1119,4,03-20 15:00,공주,0.064
1120,4,03-20 16:00,공주,0.064
1121,4,03-20 17:00,공주,0.08
1122,4,03-20 18:00,공주,0.08
1123,4,03-20 19:00,공주,0.08
1124,4,03-20 20:00,공주,0.088
1125,4,03-20 21:00,공주,0.096
1126,4,03-20 22:00,공주,0.12
1127,4,03-20 23:00,공주,0.092
1128,4,03-21 00:00,공주,0.096
1129,4,03-21 01:00,공주,0.096
1130,4,03-21 02:00,공주,0.092
1131,4,03-21 03:00,공주,0.092
1132,4,03-21 04:00,공주,0.092
1133,4,03-21 05:00,공주,0.1
1134,4,03-21 06:00,공주,0.084
1135,4,03-21 07:00,공주,0.084
1136,4,03-21 08:00,공주,0.108
1137,4,03-21 09:00,공주,0.096
1138,4,03-21 10:00,공주,0.08
1139,4,03-21 11:00,공주,0.07200000000000001
1140,4,03-21 12:00,공주,0.068
1141,4,03-21 13:00,공주,0.068
1142,4,03-21 14:00,공주,0.068
1143,4,03-21 15:00,공주,0.064
1144,4,03-21 16:00,공주,0.07200000000000001
1145,4,03-21 17:00,공주,0.07200000000000001
1146,4,03-21 18:00,공주,0.07200000000000001
1147,4,03-21 19:00,공주,0.08
1148,4,03-21 20:00,공주,0.084
1149,4,03-21 21:00,공주,0.092
1150,4,03-21 22:00,공주,0.084
1151,4,03-21 23:00,공주,0.08
1152,4,03-24 00:00,공주,0.168
1153,4,03-24 01:00,공주,0.17200000000000001
1154,4,03-24 02:00,공주,0.17200000000000001
1155,4,03-24 03:00,공주,0.16
1156,4,03-24 04:00,공주,0.152
1157,4,03-24 05:00,공주,0.148
1158,4,03-24 06:00,공주,0.148
1159,4,03-24 07:00,공주,0.156
1160,4,03-24 08:00,공주,0.156
1161,4,03-24 09:00,공주,0.148
1162,4,03-24 10:00,공주,0.132
1163,4,03-24 11:00,공주,0.12
1164,4,03-24 12:00,공주,0.132
1165,4,03-24 13:00,공주,0.096
1166,4,03-24 14:00,공주,0.084
1167,4,03-24 15:00,공주,0.092
1168,4,03-24 16:00,공주,0.1
1169,4,03-24 17:00,공주,0.10400000000000001
1170,4,03-24 18:00,공주,0.108
1171,4,03-24 19:00,공주,0.116
1172,4,03-24 20:00,공주,0.112
1173,4,03-24 21:00,공주,0.128
1174,4,03-24 22:00,공주,0.128
1175,4,03-24 23:00,공주,0.128
1176,4,03-25 00:00,공주,0.136
1177,4,03-25 01:00,공주,0.136
1178,4,03-25 02:00,공주,0.132
1179,4,03-25 03:00,공주,0.14
1180,4,03-25 04:00,공주,0.12
1181,4,03-25 05:00,공주,0.132
1182,4,03-25 06:00,공주,0.152
1183,4,03-25 07:00,공주,0.132
1184,4,03-25 08:00,공주,0.128
1185,4,03-25 09:00,공주,0.112
1186,4,03-25 10:00,공주,0.14
1187,4,03-25 11:00,공주,0.112
1188,4,03-25 12:00,공주,0.116
1189,4,03-25 13:00,공주,0.084
1190,4,03-25 14:00,공주,0.092
1191,4,03-25 15:00,공주,0.07200000000000001
1192,4,03-25 16:00,공주,0.076
1193,4,03-25 17:00,공주,0.1
1194,4,03-25 18:00,공주,0.092
1195,4,03-25 19:00,공주,0.092
1196,4,03-25 20:00,공주,0.1
1197,4,03-25 21:00,공주,0.1
1198,4,03-25 22:00,공주,0.124
1199,4,03-25 23:00,공주,0.10400000000000001
1200,4,03-26 00:00,공주,0.10400000000000001
1201,4,03-26 01:00,공주,0.1
1202,4,03-26 02:00,공주,0.108
1203,4,03-26 03:00,공주,0.10400000000000001
1204,4,03-26 04:00,공주,0.10400000000000001
1205,4,03-26 05:00,공주,0.1
1206,4,03-26 06:00,공주,0.1
1207,4,03-26 07:00,공주,0.096
1208,4,03-26 08:00,공주,0.12
1209,4,03-26 09:00,공주,0.10400000000000001
1210,4,03-26 10:00,공주,0.092
1211,4,03-26 11:00,공주,0.076
1212,4,03-26 12:00,공주,0.076
1213,4,03-26 13:00,공주,0.068
1214,4,03-26 14:00,공주,0.07200000000000001
1215,4,03-26 15:00,공주,0.076
1216,4,03-26 16:00,공주,0.08
1217,4,03-26 17:00,공주,0.076
1218,4,03-26 18:00,공주,0.08
1219,4,03-26 19:00,공주,0.084
1220,4,03-26 20:00,공주,0.092
1221,4,03-26 21:00,공주,0.096
1222,4,03-26 22:00,공주,0.084
1223,4,03-26 23:00,공주,0.088
1224,4,03-29 00:00,공주,0.096
1225,4,03-29 01:00,공주,0.1
1226,4,03-29 02:00,공주,0.096
1227,4,03-29 03:00,공주,0.092
1228,4,03-29 04:00,공주,0.088
1229,4,03-29 05:00,공주,0.084
1230,4,03-29 06:00,공주,0.088
1231,4,03-29 07:00,공주,0.092
1232,4,03-29 08:00,공주,0.084
1233,4,03-29 09:00,공주,0.092
1234,4,03-29 10:00,공주,0.08
1235,4,03-29 11:00,공주,0.076
1236,4,03-29 12:00,공주,0.08
1237,4,03-29 13:00,공주,0.07200000000000001
1238,4,03-29 14:00,공주,0.07200000000000001
1239,4,03-29 15:00,공주,0.068
1240,4,03-29 16:00,공주,0.068
1241,4,03-29 17:00,공주,0.076
1242,4,03-29 18:00,공주,0.088
1243,4,03-29 19:00,공주,0.08
1244,4,03-29 20:00,공주,0.08
1245,4,03-29 21:00,공주,0.092
1246,4,03-29 22:00,공주,0.088
1247,4,03-29 23:00,공주,0.088
1248,4,03-30 00:00,공주,0.096
1249,4,03-30 01:00,공주,0.092
1250,4,03-30 02:00,공주,0.088
1251,4,03-30 03:00,공주,0.1
1252,4,03-30 04:00,공주,0.092
1253,4,03-30 05:00,공주,0.084
1254,4,03-30 06:00,공주,0.1
1255,4,03-30 07:00,공주,0.088
1256,4,03-30 08:00,공주,0.084
1257,4,03-30 09:00,공주,0.068
1258,4,03-30 10:00,공주,0.088
1259,4,03-30 11:00,공주,0.07200000000000001
1260,4,03-30 12:00,공주,0.076
1261,4,03-30 13:00,공주,0.068
1262,4,03-30 14:00,공주,0.068
1263,4,03-30 15:00,공주,0.056
1264,4,03-30 16:00,공주,0.06
1265,4,03-30 17:00,공주,0.07200000000000001
1266,4,03-30 18:00,공주,0.076
1267,4,03-30 19:00,공주,0.07200000000000001
1268,4,03-30 20:00,공주,0.08
1269,4,03-30 21:00,공주,0.084
1270,4,03-30 22:00,공주,0.108
1271,4,03-30 23:00,공주,0.084
1272,4,03-31 00:00,공주,0.088
1273,4,03-31 01:00,공주,0.088
1274,4,03-31 02:00,공주,0.088
1275,4,03-31 03:00,공주,0.084
1276,4,03-31 04:00,공주,0.084
1277,4,03-31 05:00,공주,0.092
1278,4,03-31 06:00,공주,0.08
1279,4,03-31 07:00,공주,0.076
1280,4,03-31 08:00,공주,0.1
1281,4,03-31 09:00,공주,0.08
1282,4,03-31 10:00,공주,0.07200000000000001
1283,4,03-31 11:00,공주,0.064
1284,4,03-31 12:00,공주,0.06
1285,4,03-31 13:00,공주,0.06
1286,4,03-31 14:00,공주,0.06
1287,4,03-31 15:00,공주,0.064
1288,4,03-31 16:00,공주,0.068
1289,4,03-31 17:00,공주,0.064
1290,4,03-31 18:00,공주,0.068
1291,4,03-31 19:00,공주,0.07200000000000001
1292,4,03-31 20:00,공주,0.08
1293,4,03-31 21:00,공주,0.08
1294,4,03-31 22:00,공주,0.07200000000000001
1295,4,03-31 23:00,공주,0.076
1296,4,04-03 00:00,공주,0.016
1297,4,04-03 01:00,공주,0.02
1298,4,04-03 02:00,공주,0.02
1299,4,04-03 03:00,공주,0.016
1300,4,04-03 04:00,공주,0.016
1301,4,04-03 05:00,공주,0.02
1302,4,04-03 06:00,공주,0.02
1303,4,04-03 07:00,공주,0.024
1304,4,04-03 08:00,공주,0.016
1305,4,04-03 09:00,공주,0.028
1306,4,04-03 10:00,공주,0.024
1307,4,04-03 11:00,공주,0.024
1308,4,04-03 12:00,공주,0.028
1309,4,04-03 13:00,공주,0.028
1310,4,04-03 14:00,공주,0.032
1311,4,04-03 15:00,공주,0.028
1312,4,04-03 16:00,공주,0.024
1313,4,04-03 17:00,공주,0.032
1314,4,04-03 18:00,공주,0.04
1315,4,04-03 19:00,공주,0.036000000000000004
1316,4,04-03 20:00,공주,0.036000000000000004
1317,4,04-03 21:00,공주,0.04
1318,4,04-03 22:00,공주,0.048
1319,4,04-03 23:00,공주,0.04
1320,4,04-04 00:00,공주,0.048
1321,4,04-04 01:00,공주,0.044
1322,4,04-04 02:00,공주,0.044
1323,4,04-04 03:00,공주,0.044
1324,4,04-04 04:00,공주,0.04
1325,4,04-04 05:00,공주,0.044
1326,4,04-04 06:00,공주,0.048
1327,4,04-04 07:00,공주,0.048
1328,4,04-04 08:00,공주,0.052000000000000005
1329,4,04-04 09:00,공주,0.044
1330,4,04-04 10:00,공주,0.044
1331,4,04-04 11:00,공주,0.052000000000000005
1332,4,04-04 12:00,공주,0.044
1333,4,04-04 13:00,공주,0.04
1334,4,04-04 14:00,공주,0.04
1335,4,04-04 15:00,공주,0.036000000000000004
1336,4,04-04 16:00,공주,0.04
1337,4,04-04 17:00,공주,0.048
1338,4,04-04 18:00,공주,0.056
1339,4,04-04 19:00,공주,0.052000000000000005
1340,4,04-04 20:00,공주,0.056
1341,4,04-04 21:00,공주,0.06
1342,4,04-04 22:00,공주,0.084
1343,4,04-04 23:00,공주,0.056
1344,4,04-05 00:00,공주,0.06
1345,4,04-05 01:00,공주,0.06
1346,4,04-05 02:00,공주,0.068
1347,4,04-05 03:00,공주,0.064
1348,4,04-05 04:00,공주,0.064
1349,4,04-05 05:00,공주,0.08
1350,4,04-05 06:00,공주,0.064
1351,4,04-05 07:00,공주,0.064
1352,4,04-05 08:00,공주,0.07200000000000001
1353,4,04-05 09:00,공주,0.064
1354,4,04-05 10:00,공주,0.06
1355,4,04-05 11:00,공주,0.056
1356,4,04-05 12:00,공주,0.048
1357,4,04-05 13:00,공주,0.048
1358,4,04-05 14:00,공주,0.056
1359,4,04-05 15:00,공주,0.052000000000000005
1360,4,04-05 16:00,공주,0.068
1361,4,04-05 17:00,공주,0.064
1362,4,04-05 18:00,공주,0.064
1363,4,04-05 19:00,공주,0.068
1364,4,04-05 20:00,공주,0.076
1365,4,04-05 21:00,공주,0.076
1366,4,04-05 22:00,공주,0.064
1367,4,04-05 23:00,공주,0.064
1368,4,04-08 00:00,공주,0.10400000000000001
1369,4,04-08 01:00,공주,0.108
1370,4,04-08 02:00,공주,0.108
1371,4,04-08 03:00,공주,0.10400000000000001
1372,4,04-08 04:00,공주,0.096
1373,4,04-08 05:00,공주,0.092
1374,4,04-08 06:00,공주,0.096
1375,4,04-08 07:00,공주,0.1
1376,4,04-08 08:00,공주,0.092
1377,4,04-08 09:00,공주,0.10400000000000001
1378,4,04-08 10:00,공주,0.092
1379,4,04-08 11:00,공주,0.084
